<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
COM724C1904A,20190110,0.02,0.02,0.02,0.02,1000000
CHG24C1904A,20190110,0.02,0.02,0.02,0.02,80000
KBAN28C1904A,20190110,0.08,0.08,0.08,0.08,12000
KCE13C1903A,20190110,0.02,0.02,0.02,0.02,7400
TRUE28C1903A,20190110,0.04,0.04,0.04,0.04,2300000
WORK01C1904B,20190110,0.02,0.02,0.02,0.02,1000
S5001C1901B,20190110,0.02,0.02,0.02,0.02,1121100
CBG01C1902B,20190110,0.02,0.02,0.02,0.02,100000
ORI19C1904A,20190110,0.02,0.02,0.02,0.02,500
SPRC01C1902B,20190110,0.02,0.02,0.02,0.02,41000
BCH01C1902B,20190110,0.02,0.02,0.02,0.02,100000
ADVA01C1902B,20190110,0.02,0.02,0.02,0.02,115000
BH13C1901A,20190110,0.04,0.04,0.04,0.04,1286000
GGC13C1902A,20190110,0.02,0.02,0.02,0.02,200000
COM727C1902A,20190110,0.02,0.02,0.02,0.02,10000
MEGA19C1902A,20190110,0.02,0.02,0.02,0.02,120000
TOA08C1902A,20190110,0.02,0.02,0.02,0.02,23000
BH19C1901A,20190110,0.04,0.04,0.04,0.04,6952400
TGPRO-W3,20190110,0.02,0.02,0.02,0.02,23600
BCH08C1901A,20190110,0.02,0.02,0.02,0.02,479000
CPAL11C1903A,20190110,0.02,0.02,0.02,0.02,400100
CBG11C1902A,20190110,0.02,0.02,0.02,0.02,158900
EGCO24C1908A,20190110,1.00,1.00,1.00,1.00,7000
MBK19C1906A,20190110,1.00,1.00,1.00,1.00,13302700
BPP06C1903A,20190110,0.09,0.09,0.09,0.09,100
BCPG24C1906A,20190110,1.00,1.00,1.00,1.00,2400
AAV13C1906A,20190110,1.00,1.00,1.00,1.00,1010000
BEAU24C1904A,20190110,0.05,0.05,0.05,0.05,1300
BDMS28C1902A,20190110,0.05,0.05,0.05,0.05,100000
DTAC24C1906A,20190110,1.00,1.00,1.00,1.00,426000
TKN24C1906A,20190110,1.00,1.00,1.00,1.00,300600
GFPT19C1906A,20190110,1.00,1.00,1.00,1.00,53600
DTAC28C1902A,20190110,0.11,0.11,0.11,0.11,3443200
AP24C1906A,20190110,1.00,1.00,1.00,1.00,4000
MINT19C1906A,20190110,1.00,1.00,1.00,1.00,300000
COM708C1903A,20190110,0.03,0.03,0.03,0.03,200500
DTAC13C1902A,20190110,0.09,0.09,0.09,0.09,1949000
BEAU27C1903A,20190110,0.03,0.03,0.03,0.03,33600
DTAC07C1902A,20190110,0.24,0.24,0.24,0.24,5500
BEAU19C1901A,20190110,0.03,0.03,0.03,0.03,181000
SIRI11C1902A,20190110,0.03,0.03,0.03,0.03,500
ESSO13C1906A,20190110,1.00,1.00,1.00,1.00,2192300
BTS24C1906A,20190110,1.00,1.00,1.00,1.00,400
SIRI24C1907A,20190110,1.00,1.00,1.00,1.00,2200
COM713C1906A,20190110,1.00,1.00,1.00,1.00,5897300
SPORT-W7,20190110,0.04,0.04,0.04,0.04,630100
PTTE13P1901A,20190110,0.04,0.04,0.04,0.04,69100
PLAN19C1906A,20190110,1.00,1.00,1.00,1.00,10000
BANP24P1906A,20190110,1.00,1.00,1.00,1.00,32100
CK13C1906A,20190110,1.00,1.00,1.00,1.00,606700
BCP13C1906A,20190110,1.00,1.00,1.00,1.00,1181400
PTTG11C1902A,20190110,0.06,0.06,0.06,0.06,52600
COM719C1906A,20190110,1.00,1.00,1.00,1.00,813300
SCB24C1901A,20190110,0.20,0.20,0.20,0.20,55000
