<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SIMAT-W2,20190104,0.11,0.11,0.11,0.11,1000
SIMAT-W3,20190104,0.2,0.2,0.19,0.2,19900
SIMAT-W4,20190104,0.75,0.76,0.72,0.76,85400
SKY-W1,20190104,11.3,11.3,11.2,11.2,12300
SMT-W1,20190104,0.01,0.02,0.01,0.02,210200
SMT-W2,20190104,0.33,0.35,0.33,0.35,35700
SST-W2,20190104,1.7,1.78,1.67,1.76,2535600
STAR-W3,20190104,1.01,1.05,0.97,1.01,1000200
SUPER-W4,20190104,0.05,0.05,0.04,0.04,3832000
SUSCO-W1,20190104,0.01,0.01,0.01,0.01,400
SVI-W3,20190104,1.84,1.86,1.8,1.83,12000
TAKUNI-W,20190104,0.15,0.16,0.15,0.15,600
TAPAC-W3,20190104,0.41,0.49,0.37,0.44,10312200
TCC-W3,20190104,0.16,0.16,0.15,0.15,162700
TCC-W4,20190104,0.16,0.16,0.16,0.16,71700
TCJ-W2,20190104,0.52,0.52,0.5,0.52,14500
TCMC-W2,20190104,0.06,0.07,0.06,0.07,331300
TFG-W1,20190104,0.35,0.35,0.35,0.35,4900
TFG-W2,20190104,0.3,0.3,0.3,0.3,35000
TGPRO-W3,20190104,0.01,0.02,0.01,0.02,524500
TH-W2,20190104,0.17,0.19,0.16,0.17,1440700
THE-W2,20190104,0.03,0.03,0.02,0.03,896000
TNITY-W1,20190104,0.69,0.7,0.67,0.7,163800
TNPC-W1,20190104,0.14,0.16,0.14,0.14,856500
TRITN-W3,20190104,0.21,0.22,0.21,0.22,696100
TTA-W5,20190104,0.01,0.01,0.01,0.01,124200
TTCL-W1,20190104,0.81,0.81,0.8,0.81,389200
TVD-W2,20190104,0.62,0.62,0.6,0.62,185300
UAC-W2,20190104,0.4,0.46,0.4,0.43,433700
UWC-W2,20190104,0.01,0.01,0.01,0.01,200
VGI-W2,20190104,0.38,0.4,0.37,0.39,35118400
VIBHA-W3,20190104,0.16,0.16,0.14,0.15,169400
WAVE-W1,20190104,0.31,0.32,0.31,0.31,131800
WHA-W1,20190104,7.1,7.15,7,7.05,71500
WORK-W1,20190104,2.9,3.1,2.9,3.1,4100
!AGRO,20190104,376.79,377.93,373.21,376.95,138523700
!CONSUMP,20190104,108.14,108.2,107.01,107.64,72500600
!FINCIAL,20190104,187.44,187.89,185.7,187.89,223763900
!INDUS,20190104,127.49,129.85,126.62,129.74,205999200
!PROPCON,20190104,129.64,130.24,128.53,130.2,601736200
!RESOURC,20190104,201.14,206.52,200.46,206.14,497829600
!SERVICE,20190104,484.53,488.26,481.78,487.84,861253100
!TECH,20190104,149.57,151.48,148.5,151.02,212307200
$AGRI,20190104,184.41,185.46,179.66,181.39,57466200
$AUTO,20190104,466.05,469,464.89,468.85,6567800
$BANK,20190104,512.15,513.19,507.42,513.19,164569000
$COMM,20190104,39087.6,39477.1,38820.3,39477.1,342620600
$CONMAT,20190104,10693,10748.5,10556.8,10729.7,56381700
$CONS,20190104,85.57,86.26,84.85,86.14,49479700
$ENERG,20190104,22933,23546.8,22855.9,23504.3,497738900
$ETRON,20190104,1478.74,1481.49,1461.86,1463.23,20445700
$FASHION,20190104,730.81,731,723.08,726.4,896700
$FIN,20190104,3492.87,3499.1,3436.4,3499.1,55065600
$FOOD,20190104,10748.3,10797.7,10652.7,10765.5,81057500
$HELTH,20190104,5630.01,5665.6,5572.95,5631.69,250187600
$HOME,20190104,27.69,27.69,27.23,27.44,42297500
$ICT,20190104,141.6,143.95,140.84,143.55,191861500
$IMM,20190104,45.67,45.74,45.31,45.47,85823200
$INSUR,20190104,11202.4,11277.4,11136.8,11275.9,4129300
$MEDIA,20190104,47.49,47.67,47.21,47.67,109534800
$MINE,20190104,10.05,10.14,9.89,9.97,90700
$PAPER,20190104,2616.21,2630.28,2559.95,2616.21,182600
$PERSON,20190104,229.07,231.2,227.91,230.12,29306400
$PETRO,20190104,1254.58,1283.46,1243.94,1281.24,49558900
$PF&REIT,20190104,203.95,204.36,203.03,204.36,6794600
$PKG,20190104,3193.85,3226.9,3185.09,3226.9,40209500
$PROF,20190104,141.73,142.64,140.39,141.73,12156700
$PROP,20190104,277.22,279.22,275,278.77,489080200
$STEEL,20190104,29.86,30.03,29.64,30.03,23657200
$TOURISM,20190104,622.64,625.15,612.38,614.84,6974800
$TRANS,20190104,361.27,365.4,359.72,364.57,139778600
MAI,20190104,355.42,357.26,353.42,357.11,303405461
SET,20190104,1559.63,1575.13,1550.22,1575.13,13893005590
SET100,20190104,2285.85,2314.44,2270.18,2313.22,2169315874
SET50,20190104,1041.26,1055.23,1034.66,1054.29,1193286448
SETHD,20190104,1171,1184.21,1162.72,1183.41,546061456
AH-F,20190104,18.2,18.3,18.2,18.2,104200
BBL-F,20190104,212,212,207,210,440300
BDMS-F,20190104,25,25.25,24.6,25.25,388700
BTSGIF-F,20190104,11.8,11.8,11.8,11.8,200
CPALL-F,20190104,72,72,72,72,97200
DTAC-F,20190104,43.5,43.5,43.5,43.5,300
INTUCH-F,20190104,48.5,49,48.5,49,15100
KBANK-F,20190104,186,186,183,186,1314500
LH-F,20190104,9.8,9.9,9.75,9.75,53100
PTT-F,20190104,45.5,46.75,45.25,46.75,511500
PTTEP-F,20190104,113.5,114.5,113.5,114.5,24300
SCB-F,20190104,131.5,132,131.5,132,400
SCC-F,20190104,430,434,428,434,26300
AAVH19,20190104,3.95,4,3.91,4,3099
AAVM19,20190104,3.95,3.95,3.95,3.95,1001
ADVANCH19,20190104,173.01,177.5,173.01,177.25,426
ADVANCM19,20190104,175,175,175,175,101
ADVANCU19,20190104,171.76,171.76,171.76,171.76,1
ADVANCZ19,20190104,173.9,173.9,173.9,173.9,20
AMATAH19,20190104,20.3,21.5,20.1,21.15,1593
AMATAM19,20190104,20.32,20.32,20.11,20.11,203
AOTH19,20190104,63.36,64.63,63.3,64.63,332
AOTM19,20190104,63.44,63.44,63.44,63.44,21
AOTU19,20190104,66.12,66.12,66.12,66.12,200
APH19,20190104,5.93,6.03,5.93,6.03,1029
BAH19,20190104,11.79,11.79,11.79,11.79,101
BANPUH19,20190104,14.57,15.6,14.57,15.6,4634
BANPUM19,20190104,14.55,15.35,14.51,15.35,698
BANPUU19,20190104,14.36,14.36,14.36,14.36,7702
BAYH19,20190104,36.97,37.42,36.97,37.42,5
BBLH19,20190104,202.61,203,201.61,202,509
BBLM19,20190104,202.13,202.13,202.13,202.13,60
BBLU19,20190104,203.16,203.16,203.16,203.16,60
BBLZ19,20190104,200.99,200.99,199.99,199.99,2
BCHH19,20190104,15.9,15.9,14.99,15.4,6050
BCHM19,20190104,15.49,15.49,15.49,15.49,820
BCPH19,20190104,31,31.33,30.9,31.33,306
BCPM19,20190104,31.52,31.53,31.52,31.53,2
BCPU19,20190104,30.64,30.64,30.64,30.64,2
BDMSH19,20190104,24.56,25.01,24.56,24.95,7091
BDMSM19,20190104,24.42,24.42,24.42,24.42,201
BEAUTYH19,20190104,6.88,7.15,6.81,7.14,2564
BEAUTYM19,20190104,6.8,7,6.8,7,206
BEAUTYU19,20190104,6.97,6.97,6.97,6.97,500
BECH19,20190104,4.76,4.76,4.65,4.7,443
BECM19,20190104,4.68,4.74,4.68,4.72,35
BEMH19,20190104,9.89,9.91,9.74,9.8,4396
BEMM19,20190104,9.87,9.87,9.76,9.76,10
BHH19,20190104,186.25,186.38,186,186,184
BHM19,20190104,191,191,191,191,20
BJCH19,20190104,47.25,48,46.25,48,2713
BJCM19,20190104,47.75,47.75,47.75,47.75,1100
BLANDH19,20190104,1.54,1.55,1.54,1.55,1712
BLANDM19,20190104,1.54,1.55,1.53,1.55,7673
BLANDZ19,20190104,1.57,1.57,1.56,1.56,13103
BTSH19,20190104,9.41,9.46,9.41,9.46,1017
BTSM19,20190104,9.45,9.45,9.45,9.45,5
CBGH19,20190104,30.8,33,30,32.3,293
CBGM19,20190104,31.97,31.97,31.97,31.97,20
CBGU19,20190104,32.27,32.27,32.27,32.27,1
CENTELH19,20190104,38.75,39.5,38.66,39.5,26
CHGH19,20190104,1.84,1.86,1.78,1.86,2214
CHGM19,20190104,1.82,1.82,1.82,1.82,10
CKH19,20190104,25,25.1,25,25.1,6
CKPH19,20190104,4.99,5.08,4.97,5.03,2108
CKPU19,20190104,5.01,5.01,5.01,5.01,10
CPALLH19,20190104,71.49,72.69,71.49,72.06,2592
CPALLM19,20190104,71.22,71.83,71,71.83,497
CPALLU19,20190104,71.24,71.24,71,71,203
CPALLZ19,20190104,72,72,72,72,100
CPFH19,20190104,25.2,25.2,24.89,25.01,13
CPFM19,20190104,24.77,24.77,24.7,24.71,10
CPFZ19,20190104,25.5,25.5,25.5,25.5,2
CPNH19,20190104,72.7,72.7,72.7,72.7,8192
CPNM19,20190104,73,73,73,73,97
DTACH19,20190104,43.25,44.02,43.25,44.02,419
EGCOH19X,20190104,247.76,247.76,247.76,247.76,23
EGCOM19X,20190104,254.8,254.8,254.8,254.8,20
EPGH19,20190104,6.78,6.78,6.48,6.54,1088
GDH19,20190104,1290,1300,1287.8,1299.3,8
GF10G19,20190104,19740,19740,19730,19730,214
GF10J19,20190104,19790,19790,19780,19790,78
GF10M19,20190104,19830,19840,19830,19830,10
GF10V18,20190104,19390,19430,19320,19330,2165
GF10Z18,20190104,19730,19800,19620,19710,4723
GFG19,20190104,19730,19740,19730,19740,19
GFJ19,20190104,19780,19780,19780,19780,16
GFV18,20190104,19410,19450,19330,19330,66
GFZ18,20190104,19720,19790,19640,19700,256
GLOBALH19,20190104,17.46,17.46,17.46,17.46,4273
GLOBALM19,20190104,17.71,17.71,17.71,17.71,500
GLOWH19X,20190104,89.12,89.12,89.12,89.12,119
GOH19,20190104,1294.7,1294.8,1294.1,1294.8,162
GOZ18,20190104,1271.5,1278.1,1266.5,1272.2,210
GPSCH19,20190104,56.24,56.59,56.23,56.59,36
GPSCM19,20190104,57.25,57.25,57.25,57.25,20
GUNKULH19,20190104,2.84,2.86,2.84,2.86,7
HANAH19,20190104,29.37,29.81,29.37,29.81,14
HMPROH19,20190104,14.66,14.9,14.56,14.9,2628
HMPROM19,20190104,14.6,14.6,14.6,14.6,100
ICHIH19,20190104,2.96,2.97,2.94,2.96,75
ICHIM19,20190104,2.98,2.98,2.98,2.98,2
INTUCHH19,20190104,48.25,48.9,48.25,48.9,65
INTUCHM19,20190104,47.4,47.4,47.4,47.4,1
IRPCH19,20190104,5.61,5.73,5.6,5.68,2130
IRPCM19,20190104,5.74,5.77,5.74,5.77,45
IRPCZ19,20190104,5.66,5.66,5.66,5.66,1
ITDH19,20190104,2.17,2.2,2.15,2.19,446
ITDM19,20190104,2.2,2.22,2.2,2.2,105
IVLH19,20190104,52.8,54.2,52.8,54.2,1765
JASH19,20190104,4.46,4.46,4.45,4.45,14712
JASM19,20190104,4.34,4.34,4.34,4.34,1
KBANKH19,20190104,185,185,183.5,185,184
KBANKM19,20190104,182.05,182.8,182.05,182.8,174
KBANKU19,20190104,184.89,184.89,184.89,184.89,140
KCEH19X,20190104,25.24,25.24,24.5,24.76,35
KCEM19,20190104,24.65,24.8,24.65,24.8,103
KCEU19,20190104,25.25,25.25,25.25,25.25,100
KKPH19,20190104,65.98,65.98,65.98,65.98,140
KTBH19,20190104,19.5,19.64,19.33,19.56,969
KTBM19,20190104,19.01,19.22,19.01,19.16,137
KTBU19,20190104,19.25,19.25,19.25,19.25,3109
KTCH19X,20190104,29.35,29.35,29.35,29.35,1
LHH19,20190104,9.88,9.88,9.85,9.85,202
LHM19,20190104,9.99,9.99,9.99,9.99,433
LPNH19,20190104,6.26,6.26,6.09,6.15,919
LPNM19,20190104,6.28,6.28,6.12,6.12,10
MAJORH19,20190104,20.49,20.49,20.49,20.49,102
MINTH19,20190104,33.5,34.73,33,34.73,3492
MINTU19,20190104,34,34,34,34,200
MINTZ19,20190104,33.7,33.7,33.7,33.7,100
MTCH19,20190104,48.24,48.24,47.5,48,816
PLANBH19,20190104,6.12,6.12,6.06,6.06,5
PLANBZ19,20190104,6.11,6.11,6.05,6.05,2
PTGH19,20190104,8.99,9.35,8.99,9.3,514
PTGM19,20190104,9.1,9.4,9.1,9.14,67
PTTEPH19,20190104,110,116.3,110,116.28,1614
PTTEPM19,20190104,113.5,116.75,113.5,116.75,186
PTTEPU19,20190104,117.5,117.5,117.5,117.5,220
PTTGCH19,20190104,67.13,69.25,65.58,69.25,871
PTTGCM19,20190104,67.87,67.87,67.87,67.87,822
PTTH19X,20190104,44.68,46,44.68,45.8,82
PTTM19,20190104,45.13,46,45.13,46,626
PTTU19,20190104,44.99,44.99,44.99,44.99,1
QHH19,20190104,2.63,2.64,2.62,2.64,3933
QHM19,20190104,2.54,2.56,2.52,2.56,5152
ROBINSH19,20190104,63,63,63,63,20
S50F19,20190104,1037.8,1053,1036,1051.5,207
S50G19,20190104,1035.8,1051.3,1035.8,1051.3,19
S50H19,20190104,1035.2,1049.7,1031.3,1047.4,199406
S50M19,20190104,1028.8,1044.8,1026.6,1042.8,16394
S50U19,20190104,1026.9,1041,1023.2,1038.9,2236
S50Z19,20190104,1024.6,1038.9,1022.5,1037.4,1404
SAWADH19X,20190104,45,46.2,44.9,46.2,301
SAWADM19,20190104,44,48,44,48,222
SAWADU19,20190104,46,46,46,46,20
SCBH19,20190104,131.98,133.5,131.5,133.5,169
SCBM19,20190104,130.7,130.7,130.7,130.7,21
SCBU19,20190104,128.31,128.31,128.31,128.31,1
SCCH19,20190104,434,436,428,436,296
SCCM19,20190104,424,425.15,420,425.15,45
SCCU19,20190104,436.33,436.33,436.33,436.33,20
SH19,20190104,3.07,3.12,3.07,3.07,89
SIRIH19,20190104,1.16,1.17,1.15,1.17,5871
SPALIH19,20190104,19.01,19.01,19.01,19.01,200
SPALIM19,20190104,18.7,18.7,18.7,18.7,100
STAH19,20190104,14.5,14.5,14.33,14.45,840
STECH19,20190104,20.7,21.2,20.69,21,588
STECM19,20190104,21.24,21.24,21.24,21.24,201
STPIH19,20190104,3.91,4.1,3.9,4.1,7
STPIM19,20190104,3.94,3.99,3.94,3.99,4
STPIU19,20190104,4,4,4,4,1
TASCOH19,20190104,14.2,14.49,14,14,157
TASCOM19,20190104,14.88,14.88,14.88,14.88,160
TCAPH19,20190104,49.89,49.89,49.89,49.89,1
TCAPM19,20190104,49.86,49.86,49.86,49.86,1
THAIH19,20190104,12.09,12.2,11.99,12.16,426
THAIZ19,20190104,12.29,12.29,12.19,12.19,2
THCOMH19,20190104,5.83,6.03,5.83,6.03,6
THCOMM19,20190104,5.61,5.61,5.61,5.61,13
THCOMU19,20190104,5.82,5.82,5.82,5.82,1
TISCOH19,20190104,79.82,79.82,79.82,79.82,101
TISCOM19,20190104,76.76,76.76,76.76,76.76,3
TMBH19,20190104,2.18,2.21,2.17,2.21,1887
TMBM19,20190104,2.15,2.17,2.14,2.17,610
TOPH19,20190104,61.87,64.24,61.87,64.24,776
TOPM19,20190104,67.04,67.04,67.04,67.04,220
TOPU19,20190104,65.05,65.05,65.05,65.05,300
TOPZ19,20190104,67,67,67,67,500
TPIPLH19,20190104,1.95,1.98,1.92,1.98,1930
TPIPLM19,20190104,1.99,1.99,1.99,1.99,1
TRUEH19,20190104,5.14,5.18,5,5.15,16275
TRUEM19,20190104,5.12,5.21,5.08,5.21,4519
TRUEZ19,20190104,5.2,5.2,5.2,5.2,500
TTAH19,20190104,5,5,5,5,2
TTWH19,20190104,12.65,12.65,12.65,12.65,300
TUH19,20190104,15.87,15.87,15.48,15.57,1745
UNIQH19,20190104,9.05,9.15,9.05,9.15,176
USDF19,20190104,32.02,32.08,32.02,32.04,73
USDG19,20190104,32.02,32.02,32.02,32.02,3
USDH19,20190104,32.01,32.04,31.96,32.03,3118
USDM19,20190104,31.92,31.92,31.84,31.86,307
VGIH19,20190104,7.8,7.8,7.8,7.8,7
VGIM19,20190104,7.9,7.9,7.9,7.9,505
VNGH19,20190104,4.68,4.68,4.68,4.68,11
WHAH19,20190104,4.2,4.23,4.13,4.2,15854
WHAM19,20190104,4.2,4.2,4.2,4.2,2502
WHAZ19,20190104,4.16,4.16,4.16,4.16,1000
