<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
TTA-W5,20190102,0.02,0.02,0.01,0.02,1362200
TTCL-W1,20190102,0.82,0.84,0.8,0.82,906400
TVD-W2,20190102,0.6,0.65,0.6,0.61,833300
U-W1,20190102,0.01,0.01,0.01,0.01,200
U-W4,20190102,0.01,0.01,0.01,0.01,10900
UAC-W2,20190102,0.4,0.49,0.4,0.41,727200
UKEM-W2,20190102,0.39,0.4,0.39,0.39,19200
UWC-W2,20190102,0.01,0.01,0.01,0.01,9000
VGI-W2,20190102,0.39,0.39,0.37,0.38,4116000
VIBHA-W2,20190102,1.14,1.14,1.02,1.02,56400
VIBHA-W3,20190102,0.14,0.16,0.13,0.16,1959600
WAVE-W1,20190102,0.32,0.33,0.31,0.31,81400
WHA-W1,20190102,7.2,7.25,7.15,7.2,254000
WORK-W1,20190102,3.4,3.98,3,3,3800
XO-W1,20190102,6.7,6.7,6.45,6.45,17900
!AGRO,20190102,377.45,380.01,375.26,376.02,63337500
!CONSUMP,20190102,107.83,107.96,106.9,107.13,168617300
!FINCIAL,20190102,187.85,189.48,187.41,188.01,215207400
!INDUS,20190102,130.4,130.98,129.26,129.28,103860200
!PROPCON,20190102,129.91,130.43,129.64,130.11,458352400
!RESOURC,20190102,202.26,204.17,201.74,202.1,306658600
!SERVICE,20190102,487.22,489.74,485.65,487.14,553096000
!TECH,20190102,150.22,150.46,149.18,149.73,110241400
$AGRI,20190102,180.18,182.13,178.82,179.9,17234000
$AUTO,20190102,468.79,473.24,464.86,465.02,4980200
$BANK,20190102,514.82,518.2,512.88,513.66,157166200
$COMM,20190102,39124.5,39581.5,39006.5,39407.2,149168400
$CONMAT,20190102,10684.8,10771.7,10673.7,10698.6,33664500
$CONS,20190102,85.28,86.17,84.77,85.21,37917700
$ENERG,20190102,23061,23278.3,23001.5,23043.1,306571000
$ETRON,20190102,1506.23,1512.29,1489.46,1490.43,10336000
$FASHION,20190102,729.23,729.23,720.14,720.8,678600
$FIN,20190102,3473.34,3517.52,3447.69,3501.24,31900700
$FOOD,20190102,10785.7,10858,10721.6,10743.2,46103500
$HELTH,20190102,5646.81,5697.06,5564.31,5590.72,161687700
$HOME,20190102,27.67,27.93,27.44,27.62,166873500
$ICT,20190102,141.89,142.36,141.15,141.81,99905300
$IMM,20190102,45.82,45.93,45.52,45.75,21139000
$INSUR,20190102,11152.6,11336.6,11152.6,11228.8,26140600
$MEDIA,20190102,47.42,47.97,47.13,47.75,91595400
$MINE,20190102,9.89,10.14,9.89,10.05,87500
$PAPER,20190102,2630.28,2630.28,2588.08,2602.15,1316000
$PERSON,20190102,227,229.14,226.48,229,1065200
$PETRO,20190102,1289.72,1296.65,1276.31,1278.08,23456500
$PF&REIT,20190102,202.53,202.87,201.44,202.87,6421200
$PKG,20190102,3215.43,3215.43,3180.67,3180.67,14926300
$PROF,20190102,142.64,143.87,141.57,141.62,6164200
$PROP,20190102,279.5,281.02,277.96,280.09,380349100
$STEEL,20190102,30.02,30.29,29.86,29.93,38042200
$TOURISM,20190102,627.66,632.67,622.46,622.46,7356400
$TRANS,20190102,365.8,366.93,364.27,364.78,137123900
MAI,20190102,355.46,357.14,354.05,354.9,171660013
SET,20190102,1567.09,1575.22,1563.66,1565.94,10194862850
SET100,20190102,2299.61,2313.11,2293.01,2297.28,1385918840
SET50,20190102,1048.13,1054,1044.96,1046.71,790068058
SETHD,20190102,1178.87,1185.51,1174.91,1177.03,386578569
BBL-F,20190102,208,212,208,210,132300
BDMS-F,20190102,24.5,24.5,24.3,24.4,5500
BEM-F,20190102,8.5,8.5,8.5,8.5,200
BTSGIF-F,20190102,11.8,11.8,11.8,11.8,500
INTUCH-F,20190102,47.75,47.75,47.75,47.75,100
IRPC-F,20190102,5.7,5.8,5.7,5.8,588200
KBANK-F,20190102,186,186.5,184.5,185.5,1385900
LH-F,20190102,10,10,10,10,9200
MM-F,20190102,3.56,3.56,3.56,3.56,13000
AAVH19,20190102,4.22,4.22,4.12,4.12,516
AAVM19,20190102,4.13,4.14,4.13,4.14,2
ADVANCH19,20190102,172.73,174,172.23,174,166
ADVANCM19,20190102,170.3,170.3,170.3,170.3,21
ADVANCU19,20190102,170.5,170.5,170,170,2
ADVANCZ19,20190102,172.25,172.25,172.25,172.25,1
AMATAH19,20190102,20.36,20.8,20.22,20.45,725
AMATAM19,20190102,20.44,20.44,20.34,20.34,305
AMATAU19,20190102,20.4,20.4,20.4,20.4,5
AOTH19,20190102,64.21,64.34,64.1,64.3,615
AOTZ19,20190102,62.2,62.2,62.2,62.2,1
APM19,20190102,5.62,5.62,5.62,5.62,1
APU19,20190102,5.74,5.74,5.74,5.74,500
BAH19,20190102,11.7,11.7,11.7,11.7,100
BANPUH19,20190102,14.86,15.19,14.86,15,1219
BANPUM19,20190102,14.98,14.98,14.64,14.72,9400
BANPUU19,20190102,14.8,14.8,14.67,14.67,9997
BANPUZ19,20190102,15.02,15.02,14.97,14.98,7
BAYH19,20190102,38.05,38.05,38.05,38.05,1
BBLH19,20190102,202.76,205.73,202.52,205.5,86
BBLU19,20190102,203.13,203.13,203.13,203.13,80
BCHH19,20190102,16.3,16.3,15.9,16.28,2304
BCPH19,20190102,31.04,31.3,30.95,31.05,31
BCPZ19,20190102,31.04,31.04,31.04,31.04,2
BDMSH19,20190102,24.98,25,24.24,24.24,3139
BDMSM19,20190102,24.4,24.4,24.4,24.4,300
BDMSU19,20190102,24.12,24.12,24.12,24.12,300
BEAUTYH19,20190102,6.5,6.77,6.5,6.63,890
BEAUTYM19,20190102,6.48,6.8,6.48,6.55,209
BEAUTYU19,20190102,6.36,6.66,6.36,6.66,5
BEAUTYZ19,20190102,6.66,6.66,6.66,6.66,1
BECH19,20190102,4.87,4.95,4.87,4.9,96
BEMH19,20190102,9.7,9.95,9.7,9.9,1219
BEMM19,20190102,9.78,9.79,9.78,9.79,9
BHH19,20190102,187.3,187.3,187.3,187.3,22
BJCH19,20190102,50.5,50.9,49.25,49.25,998
BJCM19,20190102,49.5,49.5,49.5,49.5,820
BLAH19,20190102,26.7,27,26.25,26.25,5
BLAM19,20190102,26.59,26.59,26.59,26.59,1
BLANDH19,20190102,1.5,1.55,1.5,1.55,3499
BLANDM19,20190102,1.51,1.55,1.51,1.55,53563
BLANDZ19,20190102,1.55,1.57,1.55,1.57,8
BTSH19,20190102,9.41,9.51,9.41,9.5,1016
BTSM19,20190102,9.57,9.57,9.56,9.56,11
CBGH19,20190102,30.87,31.37,30.07,31.2,597
CBGM19,20190102,31.37,31.39,30.91,31.39,26
CBGZ19,20190102,30.11,30.11,30.11,30.11,100
CHGH19,20190102,1.95,1.95,1.84,1.89,4387
CHGU19,20190102,1.85,1.85,1.85,1.85,3
CKH19,20190102,25.13,25.13,24.92,25,16
CKM19,20190102,25,25,25,25,2
CKPH19,20190102,5.38,5.38,5,5.01,112
CPALLH19,20190102,69.25,70.48,69.25,70.44,1084
CPALLM19,20190102,68.55,69.9,68.55,69.85,177
CPALLU19,20190102,70.25,70.25,70.25,70.25,500
CPALLZ19,20190102,70.14,70.14,70.14,70.14,1
CPFH19,20190102,24.6,24.8,24.6,24.8,109
CPFM19,20190102,24.65,24.7,24.65,24.69,108
CPNH19,20190102,73.31,73.77,73.31,73.77,1682
CPNM19,20190102,75,75,75,75,80
DELTAH19,20190102,69.18,69.18,69.18,69.18,1
DTACH19,20190102,43.75,43.78,43.4,43.4,329
DTACM19,20190102,43.94,43.94,43.94,43.94,1
EGCOH19X,20190102,247.32,247.32,247.32,247.32,1
EPGH19,20190102,6.94,7.04,6.94,6.99,3
GDH19,20190102,1291.2,1291.2,1291.2,1291.2,93
GF10G19,20190102,19790,19790,19770,19780,266
GF10J19,20190102,19850,19850,19830,19830,79
GF10M19,20190102,19900,19900,19890,19890,25
GF10V18,20190102,19390,19430,19320,19330,2165
GF10Z18,20190102,19730,19800,19620,19710,4723
GFG19,20190102,19790,19790,19780,19780,9
GFJ19,20190102,19840,19840,19840,19840,1
GFV18,20190102,19410,19450,19330,19330,66
GFZ18,20190102,19720,19790,19640,19700,256
GLOBALH19,20190102,18.76,19.35,18.76,19.35,123
GLOBALZ19,20190102,19.03,19.03,19.03,19.03,200
GLOWH19X,20190102,87.97,87.97,87.97,87.97,131
GOH19,20190102,1292,1292,1289.2,1289.5,257
GOZ18,20190102,1271.5,1278.1,1266.5,1272.2,210
GPSCH19,20190102,57.65,58.38,57.65,58.38,3
GUNKULH19,20190102,2.78,2.81,2.78,2.79,503
HANAH19,20190102,31.38,31.38,31.38,31.38,1
HMPROH19,20190102,14.86,15.29,14.86,15.19,205
ICHIH19,20190102,2.98,2.98,2.98,2.98,1
INTUCHH19,20190102,47.75,47.75,47.75,47.75,1
INTUCHU19,20190102,47.92,47.92,47.92,47.92,20
IRPCH19,20190102,5.6,5.65,5.59,5.6,2135
IRPCM19,20190102,5.63,5.63,5.6,5.6,16
IRPCU19,20190102,5.62,5.63,5.62,5.63,2
ITDH19,20190102,2.16,2.2,2.16,2.2,184
IVLH19,20190102,54.3,54.42,54,54.18,552
IVLM19,20190102,54.5,54.75,54,54,107
JASH19,20190102,4.42,4.42,4.41,4.41,15020
KBANKH19,20190102,185.56,186.2,185,186.2,29
KBANKM19,20190102,185.26,185.26,185.26,185.26,200
KBANKU19,20190102,184.5,184.58,184.08,184.08,83
KCEH19X,20190102,25.5,26,25.5,26,156
KCEM19,20190102,26,26,26,26,700
KKPH19,20190102,66.07,66.07,66.07,66.07,1
KTBH19,20190102,19.23,19.45,19.23,19.32,1666
KTBM19,20190102,18.94,19.07,18.87,18.95,13050
KTBU19,20190102,19.81,19.81,19.81,19.81,14847
KTCH19X,20190102,30,30.69,30,30.69,2
KTCM19X,20190102,30.47,30.47,30.47,30.47,1
KTCU19,20190102,29.51,29.98,29.3,29.98,804
LHH19,20190102,9.88,9.88,9.88,9.88,500
LHM19,20190102,10.24,10.24,10.24,10.24,100
LPNH19,20190102,6.02,6.27,5.97,6.27,305
LPNM19,20190102,6.04,6.17,6.04,6.05,427
MAJORH19,20190102,20.6,20.6,20.6,20.6,4
MINTH19,20190102,34.65,34.98,34.16,34.98,1827
MINTM19,20190102,33.13,33.13,33.13,33.13,100
MINTZ19,20190102,37,37,37,37,400
MTCH19,20190102,49.17,49.3,48.5,48.5,210
PLANBH19,20190102,5.83,6.08,5.83,6.08,5
PSHH19,20190102,16.87,16.87,16.85,16.85,307
PSHU19,20190102,17.2,17.2,17.2,17.2,300
PTGH19,20190102,8.53,8.7,8.53,8.6,3920
PTGM19,20190102,8.58,8.58,8.58,8.58,1
PTTEPH19,20190102,111.9,113,111,111.48,467
PTTEPM19,20190102,112.43,113.66,112.43,113.66,130
PTTEPU19,20190102,113.09,113.09,113.09,113.09,100
PTTGCH19,20190102,69.36,69.47,69,69.05,152
PTTGCM19,20190102,69.43,69.43,69.42,69.42,1432
PTTGCU19,20190102,67.87,67.87,67.87,67.87,3208
PTTH19X,20190102,45.8,46.06,45.2,45.2,74
PTTM19,20190102,45.69,45.8,45.21,45.21,257
PTTU19,20190102,45.88,45.88,45.88,45.88,1
QHH19,20190102,2.62,2.7,2.62,2.7,8628
QHM19,20190102,2.58,2.62,2.58,2.62,788
RATCHH19,20190102,49.95,49.95,48.75,48.75,3
ROBINSH19,20190102,62.75,63.38,62.75,63.38,159
S50F19,20190102,1040.7,1050.5,1040.7,1046,118
S50G19,20190102,1040.2,1046.5,1040.2,1045.3,27
S50H19,20190102,1039,1047,1038.2,1042.7,145547
S50M19,20190102,1034.5,1042.5,1033.5,1037.4,9542
S50U19,20190102,1031.7,1039.5,1030,1034.8,1371
S50Z19,20190102,1028.1,1037,1028,1032.3,595
SAMARTH19,20190102,6.35,6.35,6.35,6.35,8
SAWADH19X,20190102,44.5,45.55,44.5,45,96
SAWADM19,20190102,44.75,44.75,44.75,44.75,110
SCBH19,20190102,134.21,135,134,135,86
SCBM19,20190102,135.42,135.42,135.42,135.42,20
SCCH19,20190102,434.31,439,434.31,436,440
SCCM19,20190102,424.31,427.38,424.31,427.38,42
SCCU19,20190102,435.42,435.42,435.42,435.42,90
SIRIH19,20190102,1.15,1.17,1.15,1.17,825
SIRIM19,20190102,1.18,1.18,1.18,1.18,10
SIRIU19,20190102,1.11,1.11,1.11,1.11,4800
SPALIH19,20190102,18.49,18.49,18.49,18.49,937
SPCGM19,20190102,17.73,17.73,17.73,17.73,5
SPCGU19,20190102,17.47,17.47,17.47,17.47,5
STAH19,20190102,14,14.27,13.51,13.7,669
STAM19,20190102,13.86,13.86,13.86,13.86,200
STECH19,20190102,20.7,20.7,20.16,20.16,66
STECM19,20190102,20.6,20.6,20.5,20.5,104
STPIH19,20190102,3.71,3.92,3.71,3.92,10
TASCOH19,20190102,14.3,14.34,14.14,14.14,595
TCAPH19,20190102,50.17,51.16,50.17,51.16,2
TCAPM19,20190102,50.18,50.18,49.67,49.67,647
TCAPU19,20190102,49.44,49.44,49.44,49.44,565
THAIH19,20190102,12.12,12.46,12.12,12.35,214
THAIM19,20190102,12.43,12.43,12.43,12.43,1
THAIU19,20190102,12.46,12.46,12.46,12.46,1
THAIZ19,20190102,12.46,12.47,12.46,12.47,3
THCOMH19,20190102,6.01,6.01,6.01,6.01,1
THCOMM19,20190102,5.67,5.67,5.67,5.67,1
TISCOH19,20190102,79,79.5,79,79.5,244
TISCOM19,20190102,76.47,76.97,76.47,76.97,4
TMBH19,20190102,2.23,2.24,2.22,2.22,2796
TMBM19,20190102,2.2,2.2,2.17,2.18,1632
TOPH19,20190102,63.8,63.8,60.85,61.5,564
TOPM19,20190102,65.31,65.31,65.31,65.31,290
TOPU19,20190102,64.05,64.05,64.05,64.05,300
TPIPLH19,20190102,1.98,1.99,1.97,1.99,41
TPIPLM19,20190102,2,2,2,2,1
TRUEH19,20190102,5.22,5.23,5.12,5.17,629
TRUEM19,20190102,5.25,5.3,5.18,5.21,18015
TRUEU19,20190102,5.24,5.24,5.24,5.24,10001
TTAH19,20190102,5.23,5.23,5.23,5.23,1
TTCLH19,20190102,6.59,6.59,6.59,6.59,8
TTWH19,20190102,12.6,12.6,12.6,12.6,190
TUH19,20190102,15.81,15.81,15.81,15.81,750
UNIQH19,20190102,9.27,9.27,9.2,9.2,114
USDF19,20190102,32.4,32.42,32.37,32.37,42
USDG19,20190102,32.3,32.3,32.3,32.3,3
USDH19,20190102,32.4,32.4,32.19,32.22,5218
USDM19,20190102,32.27,32.27,32.08,32.12,200
VGIH19,20190102,8.03,8.03,7.71,7.87,33
VGIM19,20190102,7.81,7.81,7.81,7.81,1005
WHAH19,20190102,4.25,4.26,4.19,4.22,4138
WHAM19,20190102,4.14,4.14,4.14,4.14,1000
WHAU19,20190102,4.23,4.23,4.23,4.23,500
