<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
PTT27P1903A,20190103,0.37,0.42,0.37,0.42,631300
PTT28C1904A,20190103,0.19,0.19,0.16,0.16,457800
PTT28P1903A,20190103,0.41,0.47,0.41,0.46,1874100
PTTE01C1901A,20190103,0.08,0.08,0.06,0.08,7858800
PTTE01C1901B,20190103,0.02,0.02,0.01,0.01,3708900
PTTE01C1904A,20190103,0.12,0.13,0.11,0.11,4894200
PTTE01C1904B,20190103,0.07,0.07,0.05,0.06,233100
PTTE01P1901A,20190103,1.66,1.7,1.62,1.68,5737400
PTTE01P1901B,20190103,0.59,0.64,0.56,0.59,17159600
PTTE01P1904A,20190103,2.1,2.14,2.06,2.12,6796600
PTTE01P1904B,20190103,1.83,1.88,1.79,1.83,6264400
PTTE06C1903A,20190103,0.06,0.06,0.05,0.05,1129000
PTTE08C1904A,20190103,0.06,0.06,0.05,0.06,377000
PTTE08C1906A,20190103,0.45,0.47,0.43,0.46,7307400
PTTE08P1904A,20190103,1.81,1.85,1.77,1.83,2074700
PTTE11C1902A,20190103,0.03,0.03,0.02,0.02,9471900
PTTE11C1910A,20190103,0.49,0.5,0.47,0.47,2370000
PTTE13C1902A,20190103,0.01,0.01,0.01,0.01,1210000
PTTE13C1904A,20190103,0.14,0.15,0.12,0.13,10050700
PTTE13C1905A,20190103,0.29,0.3,0.27,0.29,12677400
PTTE13P1901A,20190103,0.49,0.55,0.49,0.52,677500
PTTE13P1905A,20190103,0.75,0.77,0.72,0.76,10540500
PTTE19C1903A,20190103,0.05,0.05,0.05,0.05,250000
PTTE19C1906A,20190103,0.47,0.49,0.44,0.46,4572200
PTTE19P1903A,20190103,0.91,0.94,0.87,0.94,855900
PTTE23C1906A,20190103,0.15,0.15,0.14,0.14,4350000
PTTE24C1904A,20190103,0.1,0.1,0.1,0.1,4600
PTTE24P1901A,20190103,0.18,0.2,0.17,0.19,979000
PTTE24P1904A,20190103,0.98,1,0.98,1,10400
PTTE27C1903A,20190103,0.03,0.03,0.03,0.03,4000
PTTE28C1902A,20190103,0.02,0.02,0.01,0.02,142300
PTTE28C1905A,20190103,0.22,0.23,0.2,0.2,11011300
PTTE28P1903A,20190103,1.29,1.33,1.27,1.31,6396700
PTTE41C1905A,20190103,0.18,0.18,0.17,0.17,200000
PTTG01C1901A,20190103,0.36,0.38,0.28,0.29,28632000
PTTG01C1901B,20190103,0.03,0.03,0.02,0.02,102500
PTTG01C1904A,20190103,0.35,0.36,0.3,0.3,18125600
PTTG01C1904B,20190103,0.16,0.17,0.13,0.13,11242500
PTTG01P1901A,20190103,0.83,0.97,0.8,0.92,10898100
PTTG01P1901B,20190103,0.25,0.35,0.24,0.32,18759200
PTTG01P1904A,20190103,1.56,1.68,1.53,1.65,13951800
PTTG01P1904B,20190103,1.31,1.46,1.28,1.41,7346400
PTTG06C1903A,20190103,0.24,0.26,0.19,0.19,5774300
PTTG06P1903A,20190103,0.35,0.44,0.33,0.41,6294000
PTTG07C1908A,20190103,0.41,0.41,0.36,0.37,725600
PTTG08P1904A,20190103,0.72,0.83,0.7,0.8,3497800
PTTG11C1902A,20190103,0.01,0.01,0.01,0.01,300000
PTTG11C1909A,20190103,0.41,0.42,0.36,0.37,3162200
PTTG13C1904A,20190103,0.27,0.28,0.22,0.23,9659300
PTTG19C1902A,20190103,0.1,0.1,0.08,0.08,1172000
PTTG23C1906A,20190103,0.19,0.19,0.15,0.16,5850000
PTTG24C1904A,20190103,0.09,0.09,0.09,0.09,2100000
PTTG27C1903A,20190103,0.03,0.03,0.03,0.03,5000
PTTG27P1903A,20190103,0.21,0.26,0.21,0.25,1763000
PTTG28C1904A,20190103,0.18,0.19,0.14,0.16,6802100
PTTG42C1904A,20190103,0.14,0.14,0.11,0.11,607200
PTTG42P1904A,20190103,0.86,0.94,0.84,0.94,2935800
QH01C1903A,20190103,0.03,0.03,0.03,0.03,1000
QH01P1903A,20190103,1.2,1.22,1.2,1.22,790900
QH11C1902A,20190103,0.02,0.02,0.02,0.02,65000
QH11C1910A,20190103,0.24,0.24,0.22,0.22,1705000
QH13C1904A,20190103,0.05,0.06,0.05,0.06,3500
QH19C1904A,20190103,0.09,0.1,0.08,0.08,69200
QH24C1904A,20190103,0.05,0.05,0.05,0.05,200000
QH27P1905A,20190103,0.49,0.52,0.49,0.52,810000
RATC19C1901A,20190103,0.07,0.07,0.07,0.07,100000
ROBI01C1903A,20190103,0.57,0.59,0.47,0.48,12553000
ROBI01C1903B,20190103,0.3,0.31,0.24,0.25,3002200
ROBI06C1903A,20190103,0.27,0.27,0.19,0.19,1190000
ROBI08C1903A,20190103,0.22,0.23,0.17,0.18,1026000
ROBI11C1906A,20190103,0.31,0.31,0.25,0.25,577300
ROBI13C1902A,20190103,0.17,0.17,0.12,0.12,4321800
ROBI19C1901A,20190103,0.26,0.27,0.17,0.19,8149700
RS08C1901A,20190103,0.02,0.02,0.02,0.02,2775500
RS13C1901A,20190103,0.03,0.03,0.02,0.03,340000
RS13C1905A,20190103,0.29,0.3,0.26,0.29,6071500
RS19C1906A,20190103,0.46,0.48,0.43,0.45,986000
RS27C1905A,20190103,0.3,0.32,0.28,0.29,855000
S10001C1911A,20190103,0.71,0.72,0.69,0.69,39100
S5001C1901A,20190103,0.06,0.07,0.04,0.05,13073500
S5001C1901B,20190103,0.02,0.03,0.02,0.03,6745500
S5001C1902A,20190103,0.2,0.22,0.16,0.17,27217700
S5001C1902B,20190103,0.1,0.11,0.07,0.08,25654800
S5001C1903F,20190103,0.4,0.42,0.32,0.33,158196800
S5001P1901A,20190103,1.61,1.74,1.58,1.72,6391100
S5001P1901B,20190103,1.49,1.72,1.45,1.68,29997700
S5001P1902A,20190103,1.28,1.43,1.25,1.41,24695700
S5001P1902B,20190103,1.23,1.4,1.19,1.38,39013000
S5001P1903F,20190103,1.25,1.46,1.24,1.42,336488800
S5006C1903A,20190103,0.32,0.33,0.24,0.26,8489300
S5006C1903B,20190103,0.48,0.48,0.37,0.38,5261600
S5006C1903C,20190103,0.68,0.69,0.55,0.55,9897800
S5006C1903D,20190103,0.26,0.26,0.18,0.19,8376900
S5006P1903A,20190103,1.27,1.47,1.26,1.44,3043600
S5006P1903B,20190103,1.01,1.23,1,1.19,1958800
S5006P1903C,20190103,0.79,1.01,0.77,0.96,5066100
S5006P1903D,20190103,0.67,0.92,0.65,0.88,37265200
S5008C1903A,20190103,0.26,0.26,0.2,0.2,22845100
S5008P1903A,20190103,0.8,0.99,0.79,0.95,38659000
S5013C1903A,20190103,0.31,0.32,0.23,0.24,493941600
S5013C1903B,20190103,0.57,0.59,0.45,0.47,640768900
S5013C1903C,20190103,0.9,0.91,0.74,0.75,288162800
S5013P1903A,20190103,1.4,1.65,1.37,1.6,303464600
S5013P1903B,20190103,0.81,0.99,0.79,0.94,503753800
S5013P1903C,20190103,0.65,0.81,0.63,0.78,1109003200
S5028C1901A,20190103,0.11,0.12,0.07,0.07,7330800
S5028C1903A,20190103,0.26,0.26,0.2,0.21,43440800
S5028C1903B,20190103,0.42,0.43,0.32,0.34,93663800
S5028P1901A,20190103,0.65,0.84,0.64,0.8,1585100
S5028P1903A,20190103,1.13,1.32,1.11,1.29,141191000
S5028P1903B,20190103,0.68,0.82,0.67,0.8,186266100
SAWA01C1901A,20190103,0.64,0.67,0.64,0.66,4117100
SAWA01C1901B,20190103,0.26,0.28,0.26,0.27,8371700
SAWA01P1901A,20190103,0.18,0.19,0.17,0.18,7709100
SAWA06C1903A,20190103,0.97,0.99,0.95,0.97,692000
SAWA08C1902A,20190103,0.54,0.55,0.52,0.52,1140200
SAWA08C1903A,20190103,0.26,0.27,0.26,0.26,1430300
SAWA11C1906A,20190103,0.42,0.43,0.42,0.42,1070100
SAWA13C1903A,20190103,0.15,0.16,0.14,0.15,3714800
SAWA13C1904A,20190103,0.34,0.35,0.33,0.34,6595300
SAWA19C1901A,20190103,0.59,0.59,0.58,0.58,995600
SAWA19C1903A,20190103,0.25,0.26,0.25,0.25,2501500
SAWA24C1902A,20190103,0.3,0.32,0.3,0.31,720000
SAWA24C1910A,20190103,0.72,0.72,0.72,0.72,100000
SAWA28C1902A,20190103,0.14,0.14,0.14,0.14,1014000
SAWA28C1905A,20190103,0.32,0.33,0.32,0.32,8414800
SCB01C1902A,20190103,0.69,0.71,0.68,0.69,8425100
SCB01C1902B,20190103,0.28,0.29,0.26,0.27,23416300
SCB01C1904A,20190103,0.28,0.29,0.27,0.27,14247100
SCB01C1904B,20190103,0.15,0.15,0.15,0.15,11149600
SCB01P1902A,20190103,0.34,0.35,0.32,0.35,7979500
SCB01P1904A,20190103,1.11,1.13,1.08,1.1,4879500
SCB01P1904B,20190103,0.86,0.87,0.84,0.84,5047000
SCB06C1903A,20190103,0.2,0.21,0.19,0.2,1795000
SCB08C1901A,20190103,0.06,0.06,0.06,0.06,635800
SCB11C1910A,20190103,0.45,0.46,0.44,0.45,2390000
SCB11P1901A,20190103,0.1,0.1,0.09,0.09,674000
SCB11P1910A,20190103,0.69,0.7,0.68,0.69,2590000
SCB13C1902A,20190103,0.04,0.04,0.04,0.04,40000
SCB13C1905A,20190103,0.29,0.29,0.28,0.28,16665400
SCB13P1905A,20190103,0.5,0.51,0.49,0.5,9628500
SCB19C1905A,20190103,0.38,0.39,0.37,0.38,2383500
SCB27C1902A,20190103,0.09,0.09,0.09,0.09,960000
SCB27P1903A,20190103,0.23,0.23,0.22,0.23,1293200
SCB28C1904A,20190103,0.2,0.22,0.2,0.2,6125800
SCB42C1903A,20190103,0.12,0.12,0.12,0.12,816000
SCC01C1901A,20190103,0.56,0.56,0.53,0.53,1383000
SCC01C1901B,20190103,0.23,0.23,0.2,0.2,8713900
SCC01P1901A,20190103,0.14,0.14,0.13,0.14,10686400
SCC08C1902A,20190103,0.11,0.11,0.1,0.11,759600
SCC11C1906A,20190103,0.12,0.12,0.11,0.11,660800
SCC13C1901A,20190103,0.08,0.08,0.07,0.07,1329800
SCC13C1903A,20190103,0.09,0.09,0.09,0.09,50000
SCC13C1906A,20190103,0.34,0.34,0.34,0.34,100000
SCC19C1901A,20190103,0.1,0.1,0.1,0.1,334100
SCC24C1910A,20190103,0.35,0.35,0.35,0.35,300
SCC27C1904A,20190103,0.24,0.24,0.23,0.23,450000
SCC27P1904A,20190103,0.43,0.45,0.43,0.44,200000
SCC28C1905A,20190103,0.23,0.23,0.21,0.21,3328800
SGP06C1903A,20190103,0.15,0.15,0.13,0.15,844000
SGP08C1901A,20190103,0.01,0.01,0.01,0.01,46200
SGP13C1905A,20190103,0.25,0.26,0.23,0.26,7743900
SGP19C1904A,20190103,0.03,0.03,0.03,0.03,100
SGP19C1905A,20190103,0.32,0.32,0.3,0.31,1051700
SGP28C1904A,20190103,0.15,0.16,0.14,0.16,9540200
SIRI01C1901B,20190103,0.01,0.01,0.01,0.01,410000
SIRI01P1901A,20190103,1.31,1.31,1.31,1.31,149600
SIRI19C1906A,20190103,0.17,0.17,0.17,0.17,14200
SIRI28C1904A,20190103,0.04,0.04,0.04,0.04,10000
SPAL01C1902A,20190103,0.06,0.06,0.05,0.05,528400
SPAL11C1910A,20190103,0.38,0.41,0.37,0.37,2598000
SPAL13C1904A,20190103,0.13,0.14,0.12,0.12,3016400
SPAL19C1906A,20190103,0.3,0.31,0.29,0.29,1384500
SPRC01C1902B,20190103,0.01,0.01,0.01,0.01,250000
SPRC06C1902A,20190103,0.01,0.02,0.01,0.02,481300
SPRC07C1903A,20190103,0.02,0.02,0.02,0.02,1100
SPRC11C1909A,20190103,0.07,0.07,0.07,0.07,1000
SPRC19C1905A,20190103,0.06,0.06,0.06,0.06,32000
STA01C1904A,20190103,0.23,0.26,0.23,0.26,14170400
STA01C1904B,20190103,0.16,0.18,0.16,0.18,9191000
STA08C1904A,20190103,0.09,0.11,0.09,0.11,1166900
STA11C1909A,20190103,0.23,0.24,0.23,0.24,2384200
STA13C1901A,20190103,0.12,0.18,0.12,0.18,17962100
STA13C1902A,20190103,0.05,0.05,0.05,0.05,601900
STA19C1903A,20190103,0.45,0.51,0.45,0.51,2944200
STA19C1903B,20190103,0.08,0.09,0.08,0.09,13200
STA24C1902A,20190103,0.04,0.05,0.04,0.05,991000
STA27C1904A,20190103,0.13,0.15,0.13,0.15,1440000
STA28C1902A,20190103,0.08,0.09,0.08,0.09,3570200
STA28C1903A,20190103,0.04,0.05,0.04,0.04,302000
STEC01C1902A,20190103,0.27,0.29,0.26,0.28,12578000
STEC01C1902B,20190103,0.11,0.12,0.11,0.12,7022400
STEC01P1902A,20190103,0.78,0.79,0.73,0.73,15992100
STEC07C1904A,20190103,0.13,0.13,0.13,0.13,100000
STEC08C1903A,20190103,0.09,0.1,0.09,0.09,1520200
STEC11C1903A,20190103,0.16,0.17,0.16,0.17,2100800
STEC13C1902A,20190103,0.1,0.1,0.09,0.1,2888800
STEC13C1903A,20190103,0.04,0.04,0.04,0.04,800000
STEC19C1901A,20190103,0.06,0.07,0.06,0.06,830000
STEC24C1901A,20190103,0.02,0.02,0.02,0.02,1000
STEC27C1902A,20190103,0.28,0.31,0.28,0.3,2700000
STEC28C1902A,20190103,0.06,0.07,0.06,0.06,1226400
SUPE13C1902A,20190103,0.01,0.01,0.01,0.01,13000
SUPE19C1906A,20190103,0.18,0.18,0.18,0.18,480000
TASC01C1903A,20190103,0.26,0.28,0.26,0.26,5607600
TASC01C1903B,20190103,0.12,0.13,0.12,0.12,3521200
TASC01P1903A,20190103,0.57,0.6,0.57,0.6,9201700
TASC08C1903A,20190103,0.14,0.15,0.14,0.14,921100
TASC13C1901A,20190103,0.02,0.02,0.01,0.01,759800
TASC13C1904A,20190103,0.21,0.23,0.21,0.21,9376800
TASC19C1902A,20190103,0.11,0.11,0.1,0.1,779000
TASC23C1902A,20190103,0.08,0.08,0.08,0.08,600000
TASC27C1905A,20190103,0.26,0.28,0.26,0.26,1350000
TASC28C1902A,20190103,0.03,0.03,0.03,0.03,1600000
TASC28C1904A,20190103,0.08,0.09,0.08,0.08,2418400
TCAP01C1901A,20190103,0.45,0.45,0.43,0.43,6804700
TCAP01C1901B,20190103,0.15,0.16,0.14,0.14,1008100
TCAP01P1901A,20190103,0.16,0.16,0.15,0.16,2164900
TCAP11C1909A,20190103,0.22,0.22,0.21,0.21,328000
TCAP13C1901A,20190103,0.16,0.16,0.14,0.15,4868400
THAI01C1901A,20190103,0.04,0.04,0.04,0.04,72000
THAI01P1901A,20190103,0.8,0.83,0.78,0.83,621600
THAI08C1903A,20190103,0.05,0.05,0.05,0.05,288400
THAI11C1906A,20190103,0.15,0.15,0.15,0.15,300000
THAI13C1902A,20190103,0.03,0.03,0.02,0.02,420000
THAI19C1901A,20190103,0.01,0.01,0.01,0.01,46200
THAI19C1905A,20190103,0.26,0.26,0.25,0.25,300000
THAI27C1905A,20190103,0.16,0.16,0.16,0.16,82300
THAN08C1904A,20190103,0.13,0.13,0.12,0.12,395600
THAN13C1902A,20190103,0.1,0.11,0.1,0.1,1718200
THAN13C1905A,20190103,0.35,0.37,0.35,0.35,5826600
THAN19C1903A,20190103,0.25,0.27,0.25,0.25,1070100
TISC01C1902A,20190103,0.54,0.57,0.54,0.54,3094400
TISC01C1902B,20190103,0.23,0.24,0.23,0.23,4769000
TISC08C1903A,20190103,0.24,0.25,0.24,0.24,2799600
TISC11C1903A,20190103,0.03,0.03,0.03,0.03,28000
TISC11C1910A,20190103,0.7,0.73,0.7,0.7,2534000
TISC13C1904A,20190103,0.41,0.44,0.41,0.42,7697100
TISC19C1901A,20190103,0.04,0.04,0.04,0.04,40000
TISC19C1906A,20190103,0.71,0.74,0.71,0.72,3312000
TISC27C1905A,20190103,0.48,0.51,0.48,0.49,1710000
TISC28C1901A,20190103,0.02,0.02,0.02,0.02,850000
TISC28C1905A,20190103,0.43,0.45,0.43,0.43,16942000
TISC42C1904A,20190103,0.26,0.27,0.26,0.26,1819200
TKN01C1901B,20190103,0.01,0.01,0.01,0.01,500000
TKN11C1902A,20190103,0.03,0.03,0.03,0.03,100
TKN13C1904A,20190103,0.02,0.02,0.02,0.02,137900
TKN13C1904B,20190103,0.17,0.19,0.17,0.17,1353700
TKN19C1905A,20190103,0.13,0.13,0.12,0.12,803200
TKN28C1906A,20190103,0.29,0.31,0.28,0.28,5510000
TMB01C1903A,20190103,0.16,0.16,0.15,0.15,15964000
TMB01C1903B,20190103,0.1,0.1,0.09,0.09,15019300
TMB01P1903A,20190103,0.42,0.43,0.42,0.43,5065400
TMB06C1902A,20190103,0.01,0.02,0.01,0.02,386400
TMB06C1903A,20190103,0.12,0.12,0.11,0.11,1085100
TMB08C1903A,20190103,0.07,0.07,0.06,0.06,1174400
TMB13C1901A,20190103,0.03,0.03,0.02,0.02,4286600
TMB13C1904A,20190103,0.13,0.13,0.12,0.12,16834200
TMB19C1906A,20190103,0.22,0.22,0.22,0.22,2804400
TMB23C1906A,20190103,0.17,0.17,0.16,0.16,8085300
TMB24C1902A,20190103,0.03,0.03,0.03,0.03,830000
TMB27C1903A,20190103,0.16,0.16,0.15,0.16,1532900
TMB28C1904A,20190103,0.11,0.11,0.1,0.1,204800
TOA01C1901A,20190103,0.09,0.09,0.09,0.09,241400
TOA19C1906A,20190103,0.28,0.28,0.28,0.28,200000
TOA24C1904A,20190103,0.15,0.15,0.14,0.14,305000
TOA28C1904A,20190103,0.14,0.14,0.14,0.14,405600
TOP01C1901A,20190103,0.34,0.34,0.3,0.3,6940000
TOP01C1901B,20190103,0.03,0.03,0.03,0.03,400
TOP01C1904A,20190103,0.09,0.09,0.07,0.08,5036700
TOP01C1904B,20190103,0.03,0.03,0.03,0.03,1507500
TOP01P1901A,20190103,0.8,0.86,0.8,0.84,7019000
TOP01P1904A,20190103,2.36,2.4,2.34,2.4,2163900
TOP06C1903A,20190103,0.09,0.14,0.08,0.08,246300
TOP06C1903B,20190103,0.02,0.02,0.02,0.02,100
TOP11C1905A,20190103,0.13,0.14,0.13,0.13,705000
TOP13C1904A,20190103,0.15,0.15,0.14,0.14,3733900
TOP13C1905A,20190103,0.45,0.45,0.4,0.41,8221200
TOP19C1906A,20190103,0.33,0.33,0.31,0.31,2544100
TOP23C1906A,20190103,0.19,0.19,0.18,0.18,3310000
TOP28C1904A,20190103,0.09,0.09,0.08,0.08,3300200
TPI01C1906A,20190103,0.24,0.25,0.24,0.24,1687000
TPI01C1906B,20190103,0.18,0.19,0.18,0.19,1159000
TPIP11C1909A,20190103,0.44,0.45,0.43,0.43,2080000
TPIP13C1904A,20190103,0.44,0.46,0.42,0.42,7839900
TPIP13C1905A,20190103,0.17,0.17,0.15,0.15,6059400
TPIP13C1908A,20190103,0.22,0.22,0.2,0.2,792900
TPIP19C1902A,20190103,0.24,0.25,0.22,0.22,1310400
TPIP19C1906A,20190103,0.53,0.54,0.52,0.52,1111200
TPIP28C1906A,20190103,0.44,0.46,0.43,0.43,8837600
TRUE01C1902A,20190103,0.13,0.15,0.13,0.13,16756700
TRUE01C1902B,20190103,0.04,0.04,0.04,0.04,682600
TRUE01C1905A,20190103,0.17,0.18,0.16,0.16,15803000
TRUE01C1905B,20190103,0.11,0.11,0.11,0.11,5488000
TRUE01P1902A,20190103,0.63,0.63,0.63,0.63,1573000
TRUE01P1902B,20190103,0.38,0.38,0.37,0.38,1785000
TRUE01P1905A,20190103,0.66,0.66,0.65,0.66,1483800
TRUE06C1906A,20190103,0.06,0.06,0.06,0.06,937000
TRUE08C1902A,20190103,0.03,0.03,0.03,0.03,948800
TRUE08P1902A,20190103,0.23,0.23,0.23,0.23,1538800
TRUE11C1905A,20190103,0.07,0.07,0.07,0.07,982000
TRUE13C1901A,20190103,0.01,0.01,0.01,0.01,1204000
TRUE13C1905A,20190103,0.11,0.11,0.1,0.1,2330400
TRUE13P1901A,20190103,0.17,0.18,0.16,0.18,16003200
TRUE19C1903A,20190103,0.15,0.16,0.15,0.15,1973200
TRUE19P1903A,20190103,0.3,0.3,0.29,0.3,2442600
TRUE28C1905A,20190103,0.12,0.12,0.12,0.12,400000
TTA08C1906A,20190103,0.03,0.03,0.02,0.02,1489400
TU01C1901A,20190103,0.38,0.39,0.35,0.35,4241200
TU01C1901B,20190103,0.2,0.21,0.18,0.18,4729900
TU01P1901A,20190103,0.12,0.14,0.11,0.13,6844100
TU06C1902A,20190103,0.06,0.06,0.05,0.05,300000
TU13C1902A,20190103,0.05,0.05,0.05,0.05,1561600
TU19C1906A,20190103,0.3,0.31,0.29,0.29,1214200
TVO01C1903B,20190103,0.09,0.09,0.09,0.09,663800
TVO13C1904A,20190103,0.12,0.13,0.12,0.13,2906000
TVO19C1906A,20190103,0.28,0.29,0.28,0.28,495000
UNIQ08C1906A,20190103,0.03,0.03,0.02,0.03,34100
UV01C1902A,20190103,0.1,0.13,0.1,0.11,23367100
UV01C1902B,20190103,0.04,0.04,0.04,0.04,401000
UV08C1902A,20190103,0.04,0.04,0.03,0.04,146900
UV13C1904A,20190103,0.1,0.1,0.09,0.09,1391600
UV13C1908A,20190103,0.28,0.31,0.28,0.28,13567500
UV19C1906A,20190103,0.27,0.31,0.27,0.28,3190300
UV24C1903A,20190103,0.14,0.14,0.14,0.14,600000
UV28C1906A,20190103,0.2,0.23,0.2,0.21,23355600
VGI23C1905A,20190103,1.41,1.41,1.4,1.4,1000000
VGI23C1911A,20190103,1.38,1.38,1.37,1.37,901100
WHA01C1906A,20190103,0.59,0.6,0.55,0.55,3006000
WHA01C1906B,20190103,0.47,0.47,0.43,0.43,2427800
WHA01P1906A,20190103,0.58,0.63,0.58,0.62,10753100
WHA06C1903A,20190103,0.3,0.3,0.27,0.28,704100
WHA07C1906A,20190103,0.48,0.48,0.47,0.47,9000
WHA08C1904A,20190103,0.22,0.22,0.2,0.2,1256800
WHA11C1903A,20190103,0.1,0.1,0.1,0.1,432900
WHA13C1905A,20190103,0.4,0.41,0.37,0.38,2780600
WHA19C1901A,20190103,0.27,0.28,0.23,0.23,2794600
WHA23C1906A,20190103,0.35,0.35,0.32,0.32,3500000
WHA24C1902A,20190103,0.17,0.17,0.17,0.17,100000
WHA27P1905A,20190103,0.42,0.44,0.42,0.44,599000
WHA28C1903A,20190103,0.14,0.14,0.13,0.13,2048200
WHAU13C1902A,20190103,0.03,0.03,0.03,0.03,1477600
WHAU13C1905A,20190103,0.21,0.21,0.2,0.2,797600
WHAU27C1905A,20190103,0.11,0.11,0.11,0.11,165000
WORK01C1904A,20190103,0.04,0.04,0.04,0.04,20000
WORK01C1904B,20190103,0.01,0.01,0.01,0.01,1000
WORK13C1902A,20190103,0.01,0.01,0.01,0.01,60000
WORK13C1905A,20190103,0.65,0.67,0.58,0.58,16862500
WORK19C1905A,20190103,0.12,0.12,0.11,0.11,878400
WORK28C1905A,20190103,0.1,0.1,0.1,0.1,400000
2S-W1,20190103,0.02,0.02,0.01,0.01,136200
ACAP-W2,20190103,0.29,0.32,0.25,0.26,5109700
ACC-W1,20190103,0.01,0.02,0.01,0.02,157100
AIRA-W2,20190103,0.01,0.01,0.01,0.01,30200
AJA-W1,20190103,0.06,0.1,0.06,0.09,3423300
ALT-W1,20190103,0.6,0.64,0.59,0.62,137200
APURE-W2,20190103,0.17,0.18,0.16,0.18,568300
AS-W1,20190103,0.09,0.15,0.09,0.12,8100
ATP30-W1,20190103,0.65,0.65,0.62,0.63,95400
AYUD-W1,20190103,3.58,3.62,3.42,3.42,362900
B-W3,20190103,0.01,0.01,0.01,0.01,100
B-W4,20190103,0.08,0.09,0.08,0.09,855000
BKD-W2,20190103,0.18,0.19,0.18,0.18,1627800
BM-W1,20190103,0.3,0.39,0.29,0.39,11500
BTS-W4,20190103,0.43,0.44,0.39,0.4,65476900
BWG-W4,20190103,0.02,0.02,0.01,0.01,3440800
CGD-W4,20190103,0.28,0.28,0.24,0.25,90200
CGH-W3,20190103,0.04,0.05,0.04,0.04,300100
CHEWA-W1,20190103,0.12,0.12,0.11,0.12,230100
CI-W1,20190103,0.13,0.13,0.13,0.13,4000
CIG-W7,20190103,0.01,0.01,0.01,0.01,9600
CKP-W1,20190103,0.53,0.57,0.52,0.52,25991900
CRANE-W1,20190103,1.2,1.2,1.2,1.2,100
DCC-W1,20190103,0.71,0.72,0.7,0.7,2716500
DIGI-W1,20190103,0.02,0.02,0.01,0.02,393600
DIMET-W2,20190103,0.05,0.06,0.05,0.06,201900
ECF-W2,20190103,0.07,0.07,0.04,0.05,827100
ECF-W3,20190103,0.72,0.72,0.7,0.71,210700
EFORL-W3,20190103,0.01,0.01,0.01,0.01,5093400
EIC-W2,20190103,0.01,0.01,0.01,0.01,8000
EMC-W6,20190103,0.18,0.19,0.17,0.18,9397300
EVER-W3,20190103,0.03,0.03,0.02,0.02,359100
FOCUS-W2,20190103,0.43,0.63,0.43,0.5,6573200
FVC-W2,20190103,0.29,0.34,0.27,0.27,2074700
GJS-W3,20190103,0.01,0.01,0.01,0.01,1000
IHL-W1,20190103,4.08,4.26,4.08,4.14,18100
ITD-W1,20190103,0.05,0.06,0.04,0.05,3677900
ITEL-W1,20190103,0.41,0.42,0.39,0.39,1569700
JAS-W3,20190103,1.73,1.77,1.73,1.77,151300
JKN-W1,20190103,1.33,1.6,1.32,1.45,3942200
JMART-W2,20190103,0.22,0.23,0.19,0.2,638300
JMT-W2,20190103,2,2,1.9,1.99,12300
LIT-W1,20190103,1.37,1.38,1.36,1.36,21600
MACO-W2,20190103,0.2,0.21,0.19,0.2,3538000
META-W2,20190103,0.02,0.02,0.02,0.02,100
META-W3,20190103,0.09,0.09,0.07,0.08,2246500
MIDA-W2,20190103,0.01,0.01,0.01,0.01,100
MILL-W3,20190103,0.02,0.02,0.02,0.02,100
MILL-W4,20190103,0.14,0.14,0.13,0.13,39100
MILL-W5,20190103,0.11,0.11,0.09,0.1,351600
ML-W2,20190103,0.01,0.01,0.01,0.01,4679000
MONO-W1,20190103,0.26,0.28,0.26,0.26,1940800
NCL-W3,20190103,0.25,0.25,0.24,0.25,82000
NOK-W1,20190103,0.3,0.3,0.29,0.29,10500
NUSA-W3,20190103,0.3,0.32,0.24,0.29,602700
NVD-W1,20190103,0.56,0.57,0.34,0.36,63372800
ORI-W1,20190103,0.5,0.52,0.48,0.49,2947400
PACE-W2,20190103,0.08,0.09,0.07,0.08,459600
PDI-W1,20190103,0.87,0.91,0.84,0.86,3627300
PDJ-W2,20190103,0.98,0.99,0.98,0.99,11800
PDJ-W3,20190103,0.91,0.92,0.91,0.92,1500
PDJ-W4,20190103,0.91,0.91,0.9,0.91,85200
PIMO-W1,20190103,2.72,2.74,2.68,2.7,413000
RICHY-W1,20190103,0.11,0.11,0.11,0.11,1975600
RICHY-W2,20190103,0.13,0.13,0.11,0.12,92100
RS-W3,20190103,4.9,5.15,4.9,4.92,232800
S-W1,20190103,0.04,0.04,0.03,0.03,15400300
SAMART-W2,20190103,0.38,0.39,0.38,0.38,58100
SANKO-W1,20190103,0.27,0.28,0.26,0.26,2029700
SAWAD-W1,20190103,7,7.15,7,7,41000
SDC-W1,20190103,0.15,0.15,0.14,0.15,259200
SIMAT-W2,20190103,0.13,0.13,0.12,0.12,12500
SIMAT-W3,20190103,0.2,0.2,0.19,0.19,22600
SIMAT-W4,20190103,0.77,0.78,0.76,0.77,94100
SKY-W1,20190103,11.3,11.3,11.3,11.3,6000
SMT-W1,20190103,0.01,0.02,0.01,0.01,285100
SMT-W2,20190103,0.34,0.36,0.33,0.36,33200
SPORT-W7,20190103,0.04,0.04,0.04,0.04,200
SST-W2,20190103,1.72,1.81,1.67,1.7,2672000
STAR-W3,20190103,0.92,1.22,0.92,1.02,2740700
SUPER-W4,20190103,0.04,0.05,0.04,0.04,3416000
