<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
$PF&REIT,20190108,204.21,204.46,203.72,204.46,4579396
$PKG,20190108,3257.76,3276.74,3226.35,3261.65,9371205
$PROF,20190108,144.04,146.94,143.87,146.94,27704399
$PROP,20190108,281.91,282.85,280.82,282.23,323065336
$STEEL,20190108,30.17,30.23,29.94,30.14,26865182
$TOURISM,20190108,626.18,633.58,625.47,629.44,6928438
$TRANS,20190108,365.84,369.04,364.55,366.77,109189717
MAI,20190108,359.78,360.66,358.98,360.38,452905815
SET,20190108,1594.47,1597.35,1587.47,1594,10794047354
SET100,20190108,2345.34,2350.02,2332.97,2343.15,1346007852
SET50,20190108,1067.89,1070.39,1062.44,1067.2,797261862
SETHD,20190108,1201.55,1203.6,1193.96,1199.62,345521953
AOT-F,20190108,64.5,65,64.5,64.75,54600
BBL-F,20190108,213,215,212,213,433000
BDMS-F,20190108,25,25,24.4,24.6,585900
CPALL-F,20190108,72.5,72.75,72.5,72.5,34900
HMPRO-F,20190108,14.8,14.9,14.8,14.9,264400
KBANK-F,20190108,187.5,188,186,186,1696200
KTB-F,20190108,19.7,19.9,19.7,19.9,293100
AMAT28C1906A,20190108,0.52,0.54,0.51,0.54,4295400
BCPG28C1906A,20190108,0.37,0.38,0.37,0.38,2306100
BEAU24C1907A,20190108,0.67,0.67,0.62,0.62,235500
BJC24C1906A,20190108,0.32,0.33,0.3,0.33,159000
BPP13C1906A,20190108,0.36,0.36,0.35,0.36,16181400
CHG24C1907A,20190108,0.46,0.46,0.42,0.42,43000
CPAL24P1909A,20190108,0.43,0.43,0.43,0.43,301000
ESSO24C1907A,20190108,0.41,0.41,0.39,0.41,400700
ESSO28C1906A,20190108,0.27,0.29,0.27,0.28,3278600
GULF28C1906A,20190108,0.82,0.93,0.8,0.9,24690500
GUNK24C1909A,20190108,0.49,0.49,0.47,0.47,300600
GUNK28C1906A,20190108,0.31,0.31,0.29,0.3,1841400
IRPC13C1906A,20190108,0.23,0.25,0.23,0.25,21712600
KKP13C1906A,20190108,0.5,0.5,0.5,0.5,6616400
LH24C1906A,20190108,0.37,0.37,0.37,0.37,700
MINT24C1908A,20190108,0.34,0.34,0.34,0.34,500
NFC-W1,20190108,1.8,3.06,1.75,2.58,22250000
S5028C1903C,20190108,0.92,0.94,0.87,0.92,96782200
SAAM,20190108,1.56,1.72,1.52,1.7,91897500
SCB24C1905A,20190108,0.44,0.44,0.44,0.44,300000
SCC24P1909A,20190108,0.45,0.45,0.45,0.45,7200
SETCLMV,20190108,969.74,970.32,962.13,967.53,305183834
SETTHSI,20190108,1026.98,1029.47,1021.62,1026.42,619298071
SGP28C1906A,20190108,0.44,0.49,0.43,0.49,6829600
STA13C1906A,20190108,0.36,0.41,0.32,0.33,67370900
THAI28C1906A,20190108,0.3,0.3,0.29,0.29,122100
TOP28C1906A,20190108,0.56,0.59,0.56,0.59,9330000
WHA28C1906A,20190108,0.38,0.38,0.38,0.38,3436400
